log10_k_x,k_x,r_x,plus_frozen_yaxis_normal_residual_deg,minus_frozen_yaxis_normal_residual_deg
1.000000000000,10,0.1,40.148280139783,50.021971768976
1.005000000000,10.11579454259898,0.09885530946569392,40.202591713736,49.964367483250
1.010000000000,10.23292992280754,0.09772372209558113,40.256319271904,49.907422875274
1.015000000000,10.35142166679343,0.0966050878989814,40.309468426117,49.851130579074
1.020000000000,10.47128548050901,0.09549925860214349,40.362044755664,49.795483302568
1.025000000000,10.5925372517729,0.09440608762859226,40.414053806705,49.740473827158
1.030000000000,10.71519305237607,0.09332543007969904,40.465501091713,49.686095007300
1.035000000000,10.83926914021204,0.09225714271547629,40.516392088960,49.632339770071
1.040000000000,10.96478196143185,0.09120108393559095,40.566732242023,49.579201114729
1.045000000000,11.09174815262401,0.09015711376059571,40.616526959339,49.526672112252
1.050000000000,11.22018454301963,0.08912509381337459,40.665781613778,49.474745904882
1.055000000000,11.35010815672314,0.08810488730080146,40.714501542256,49.423415705654
1.060000000000,11.48153621496884,0.08709635899560796,40.762692045371,49.372674797915
1.065000000000,11.61448613840344,0.08609937521845999,40.810358387068,49.322516534844
1.070000000000,11.7489755493953,0.0851138038202376,40.857505794335,49.272934338959
1.075000000000,11.88502227437019,0.08413951416451947,40.904139456922,49.223921701621
1.080000000000,12.02264434617413,0.08317637711026708,40.950264527081,49.175472182533
1.085000000000,12.16186000646368,0.08222426499470713,40.995886119341,49.127579409229
1.090000000000,12.30268770812381,0.08128305161640996,41.041009310292,49.080237076567
1.095000000000,12.44514611771384,0.08035261221856177,41.085639138404,49.033438946210
1.100000000000,12.58925411794166,0.07943282347242821,41.129780603861,48.987178846107
1.105000000000,12.73503081016663,0.0785235634610071,41.173438668412,48.941450669970
1.110000000000,12.88249551693135,0.07762471166286911,41.216618255249,48.896248376747
1.115000000000,13.031667784523,0.07673614893618186,41.259324248904,48.851565990093
1.120000000000,13.18256738556407,0.07585775750291836,41.301561495153,48.807397597841
1.125000000000,13.33521432163324,0.07498942093324558,41.343334800952,48.763737351464
1.130000000000,13.48962882591653,0.07413102413009177,41.384648934379,48.720579465544
1.135000000000,13.64583136588924,0.07328245331389045,41.425508624597,48.677918217233
1.140000000000,13.80384264602884,0.07244359600749906,41.465918561832,48.635747945716
1.145000000000,13.96368361055939,0.07161434102129012,41.505883397363,48.594063051672
1.150000000000,14.12537544622755,0.07079457843841373,41.545407743528,48.552857996734
1.155000000000,14.28893958511104,0.06998419960022731,41.584496173745,48.512127302951
1.160000000000,14.45439770745928,0.06918309709189362,41.623153222542,48.471865552247
1.165000000000,14.62177174456718,0.06839116472814293,41.661383385603,48.432067385879
1.170000000000,14.79108388168207,0.06760829753919818,41.699191119822,48.392727503903
1.175000000000,14.96235656094433,0.0668343917568615,41.736580843372,48.353840664628
1.180000000000,15.13561248436207,0.06606934480075964,41.773556935786,48.315401684084
1.185000000000,15.31087461682032,0.06531305526474716,41.810123738038,48.277405435480
1.190000000000,15.48816618912483,0.06456542290346549,41.846285552649,48.239846848670
1.195000000000,15.6675107010815,0.06382634861905483,41.882046643791,48.202720909617
1.200000000000,15.84893192461114,0.0630957344480193,41.917411237401,48.166022659861
1.205000000000,16.03245390690042,0.06237348354824191,41.952383521313,48.129747195982
1.210000000000,16.2181009735893,0.06165950018614822,41.986967645386,48.093889669076
1.215000000000,16.40589773199539,0.06095368972401694,42.021167721643,48.058445284222
1.220000000000,16.5958690743756,0.06025595860743582,42.054987824426,48.023409299958
1.225000000000,16.78804018122559,0.0595662143529011,42.088431990546,47.988777027754
1.230000000000,16.98243652461746,0.05888436553555884,42.121504219446,47.954543831492
